Hash,Author,Date,Message,Hashes_of_parents,Is_merge_commit,List_of_modified_files
be04e2fe397ba0dd4b7f7a7f33b84cd4c2c2efd2,Aymeric Augustin,2019-07-03T20:39:58+02:00,"Try to make tests less flaky.

Fix #639.",['5a1b0bb890cb3d6c0ba2dcf05996f7fed8d3b751'],False,['test_protocol.py']
3718311049eb32a46a0e6b40c1132eeef85fd369,Aymeric Augustin,2019-07-02T22:44:15+02:00,"Avoid logging ping exceptions that aren't retreived.

This is a bit of a hack: it relies on the implementation of asyncio.

Fix #637.",['be04e2fe397ba0dd4b7f7a7f33b84cd4c2c2efd2'],False,"['protocol.py', 'test_protocol.py']"
45e9a86e5dfdb772ce40a64863083b2664d2e44b,Aymeric Augustin,2019-07-03T23:34:11+02:00,Fix references in changelog.,['3718311049eb32a46a0e6b40c1132eeef85fd369'],False,['changelog.rst']
b0f6a3ec70fdfe87be8fbb877ca9bc46dc877c39,Aymeric Augustin,2019-07-03T23:33:22+02:00,"Close connections properly in WebSocketServer.close.

Thanks @lburg for the first iteration of this patch.

Fix #541.",['45e9a86e5dfdb772ce40a64863083b2664d2e44b'],False,"['changelog.rst', 'protocol.py', 'server.py', 'test_client_server.py']"
fc245f269e7108392a4437b1d1b02ed5b99dd9fa,Aymeric Augustin,2019-06-30T22:30:59+02:00,"Improve API docs.

* Add info fields for parameters and exceptions.
* Rewrite significant parts for clarity.
* Make minor consistency fixes.

Refs #567.",['b0f6a3ec70fdfe87be8fbb877ca9bc46dc877c39'],False,"['api.rst', 'changelog.rst', 'spelling_wordlist.txt', 'auth.py', 'client.py', 'base.py', 'permessage_deflate.py', 'framing.py', 'handshake.py', 'headers.py', 'http.py', 'protocol.py', 'server.py', 'typing.py', 'uri.py', 'utils.py', 'test_auth.py']"
8afffd60f4fa8993f6d29965767dcedec4bfceb9,Aymeric Augustin,2019-07-07T11:38:03+02:00,"Update design document.

It wasn't updated when fragmentation was implemented.

Fix #642.",['c7d795ee91804fac5f869b31b41001695f265a36'],False,['design.rst']
1585da2aa7da6f7984ac1c55a05784619cf974c4,Aymeric Augustin,2019-07-07T14:45:20+02:00,"Improve exception hierarchy.

* Group and sort exceptions from most common to least common.
* Add a base WebSocketException.
* Rename WebSocketProtocolError.
* Document exception tree.

Fix #270.",['8afffd60f4fa8993f6d29965767dcedec4bfceb9'],False,"['changelog.rst', 'design.rst', 'exceptions.py', 'framing.py', 'protocol.py', 'test_exceptions.py', 'test_framing.py']"
c3681322989aab7c49b3bf94082690764f10c0a2,Aymeric Augustin,2019-07-07T16:56:06+02:00,"Use a plain dict to store pings.

This is possible since Python 3.6 because dict preserves order.

Also remove dependency on binascii for converting bytes to hex with
bytes.hex() which is available since Python 3.5.

Fix #645.",['1585da2aa7da6f7984ac1c55a05784619cf974c4'],False,['protocol.py']
d8a3a98bddedb1949d8da3c902fecdf7ce020c50,Aymeric Augustin,2019-07-07T17:26:17+02:00,"Deprecate host, port and secure attrs of protocols.

Also factor out logic for testing deprecations.

Fix #644.",['c01ae626a30891b2302b5b2df80296b5345f118a'],False,"['api.rst', 'changelog.rst', 'client.py', 'protocol.py', 'test_client_server.py', 'utils.py']"
8d907e029996a5563ceb5b65e02406c442674733,Aymeric Augustin,2019-07-07T19:15:41+02:00,"Explain close code 1006.

Also remove redundant message from ConnectionClosed exception: it's
pretty clear that websockets.exceptions.ConnectionClosed[Error|OK]
means that a WebSocket connection is closed.

This makes the close code more prominent and increases the chances
that users will find the explanation in the FAQ.

Fix #579. Fix #624.",['d8a3a98bddedb1949d8da3c902fecdf7ce020c50'],False,"['cheatsheet.rst', 'faq.rst', 'exceptions.py', 'test_exceptions.py']"
ec50f6b2b965f9ffa48a5760ed72376796728ede,Manu NALEPA,2019-07-12T17:29:50+02:00,__main.py__: Fix typo,['02af45351df41603c2767b004b29ab158337a667'],False,['__main__.py']
7e0a651a06963c0a30f6c4888a30a9e7d3a7ad68,Aymeric Augustin,2019-07-31T20:40:51+02:00,"Remove incorrect assertion.

create_server must receive either host + port or sock.
It does its own checks anyway; we don't need to replicate them.

Fix #659.",['5d059da31f0d967ddf300a15f03fd00a92c8712f'],False,"['changelog.rst', 'server.py']"
fac562ddd5e6004949acd504c48fc91f2558593f,Aymeric Augustin,2019-07-31T21:11:33+02:00,"Remove incorrect assertion.

Fix #646.

See the ticket for details.",['7e0a651a06963c0a30f6c4888a30a9e7d3a7ad68'],False,"['changelog.rst', 'protocol.py']"
3f444b1629237a6795c30d55f0775f4e75728bf3,Gunnlaugur Thor Briem,2019-08-12T21:58:08+00:00,"fix: permit None in type annotations

Fix type annotations for four parameters which are documented to accept `None`.",['e8deaf9a93302c291eb8c05456a5bf90e94d7b63'],False,['protocol.py']
05d256da094759200016f123d787d315d86fc5c2,Gunnlaugur Thor Briem,2019-08-13T09:47:54+00:00,fix: downstream type annotations/assertions,['3f444b1629237a6795c30d55f0775f4e75728bf3'],False,['protocol.py']
4ccc512861e1b56d9152b93e133f2ec9c6118c21,Aymeric Augustin,2019-08-21T15:18:43+02:00,Fix typo in docstring.,['05d256da094759200016f123d787d315d86fc5c2'],False,['http.py']
e679490cf2af87bc060fc63a0f2898444f26d5c3,Aymeric Augustin,2019-10-05T15:49:08+02:00,"Update to the latest version of mypy.

The bugs that were locking us on an old version are fixed.",['8952c3a78a0cbf98501c94c30920a3eb4162c5d2'],False,"['__init__.py', '__main__.py', 'client.py', 'handshake.py', 'protocol.py', 'server.py', 'tox.ini']"
65ae7cd42ca5bcd1796e33c42909752b26b197f9,Aymeric Augustin,2019-10-05T15:49:51+02:00,"Fix deprecation warnings on Python 3.8.

* Don't pass the deprecated loop argument.
* Ignore deprecation warnings for @asyncio.coroutine.",['e679490cf2af87bc060fc63a0f2898444f26d5c3'],False,"['protocol.py', 'server.py', 'test_client_server.py', 'test_protocol.py']"
1d673debfd306e3e1953f0312390fa5456e09b5a,Aymeric Augustin,2019-10-05T21:33:27+02:00,"Remove test that no longer makes sense.

Since version 7.0, when the server closes, it terminates connections
with close code 1001 instead of canceling them.",['a9ef745899b8346526eb3e29a95b5e0f7db9a1f2'],False,['test_client_server.py']
d537c26ac380a1b74444f83f31cd744f7f24bf15,Aymeric Augustin,2019-10-05T21:41:13+02:00,"Fix refactoring error.

WebSocketCommonProtocol.transport can be unset, but it cannot be None.",['1d673debfd306e3e1953f0312390fa5456e09b5a'],False,"['protocol.py', 'test_protocol.py']"
93ad88a9a8fe2ea8d96fb1d2a0f1625a3c5fee7c,Alex Coplan,2019-11-04T11:54:49+00:00,"fix type hints on client/server args

 * Make ping_interval et al. optional so that code that passes None here will
   type check.",['139085fe2624192a5a6c72b1e5db211dcec6ced1'],False,"['client.py', 'server.py']"
3bab7fd155636c73b79b258de752b36687bba347,Aymeric Augustin,2019-11-16T20:37:14+01:00,"Clarify local/remote_address after connection is closed.

Fix #688.",['93ad88a9a8fe2ea8d96fb1d2a0f1625a3c5fee7c'],False,['protocol.py']
910f417c9179150c5ab4b44c7361dbf1e51ec322,Aymeric Augustin,2019-11-16T20:40:15+01:00,"Always reraise CancelledError.

It's really hard to write tests for this :-(

Fix #672.",['3bab7fd155636c73b79b258de752b36687bba347'],False,"['client.py', 'server.py']"
a1615b47fcd416e5016d7e471976314c267f4349,Hugo,2020-01-14T20:53:41+02:00,Fix for Python 3.10: use sys.version_info instead of sys.version,['910f417c9179150c5ab4b44c7361dbf1e51ec322'],False,['http.py']
6b5cbaf41cdbc9a2074e357ccc613ef25517dd32,Tim Gates,2020-03-01T19:10:49+11:00,"Fix simple typo: severel -> several

There is a small typo in src/websockets/client.py, src/websockets/server.py.
Should read `several` rather than `severel`.",['4f1964295ad0e81c8c96b99c3fe9dafc96f11f28'],False,"['client.py', 'server.py']"
46e8fb5cecb474991e18f7b809378b7d76477df2,Aymeric Augustin,2020-05-23T09:58:58+02:00,Fix flake8 violation.,['6170e235723f27a5aaa42ea86828f0266cc004f9'],False,['protocol.py']
69c94af5c0ad19402e0bedcc6b61a23fa070c946,David Bordeynik,2020-05-18T10:38:08+03:00,"Future-proof asyncio.wait usage.

Fix #762.",['fafcf65d430149a8b94379f9557655828a0dcdab'],False,"['config.yml', '.gitignore', 'server.py', 'tox.ini']"
017a072705408d3df945e333e5edd93e0aa8c706,Ram Rachum,2020-06-12T23:16:57+03:00,Fix exception causes in server.py,['24a77def7097cb7ae651edf35582c8def5a6ad3e'],False,['server.py']
17499930cec591778d13e594b0cb978a9961e276,Aymeric Augustin,2020-07-26T13:39:43+02:00,Ignore coverage measurement issue.,['017a072705408d3df945e333e5edd93e0aa8c706'],False,['protocol.py']
fad4c57d4d84cb884bd30ebe44e07ace4d5f4cfb,akgnah,2020-03-02T13:01:51+08:00,fix typo in example/counter.py,['207407404d2a1bfd95da040f3948892cbf17c950'],False,['counter.py']
458c4d67faaaf52359f713aafc3eda26afb1de3d,Thomas LÉVEIL,2020-04-09T01:09:36+02:00,"support request lines of 4107 bytes

fix #743

avoid sending a `HTTP 400` response when popular browsers send a request with cookies maxing up the user-agent limit",['fad4c57d4d84cb884bd30ebe44e07ace4d5f4cfb'],False,"['http11.py', 'http_legacy.py', 'test_http11.py', 'test_http_legacy.py']"
639b993a236107f22d529cde488d1e1eb6645228,Aymeric Augustin,2020-07-26T21:38:15+02:00,"Create correct Host header for IPv6.

Fix #802.",['f056c1cfb8ef417180bf337308aa73e49c9469b4'],False,"['asyncio_client.py', 'client.py', 'http.py', 'test_http.py']"
6466e238f4809e81579f70460563fa0d00b7905a,Aymeric Augustin,2020-07-26T21:49:05+02:00,"Raise a good error when sending a dict.

This must be a common mistake.

Fix #734.",['639b993a236107f22d529cde488d1e1eb6645228'],False,"['protocol.py', 'test_protocol.py']"
97ae02b4560516f577b265ef222fff5fb3e950b6,Aymeric Augustin,2020-07-26T22:05:31+02:00,"Document pitfall.

Fix #335.",['6466e238f4809e81579f70460563fa0d00b7905a'],False,['faq.rst']
0a1195eed14eddb3f27929ef49af4024814c3f37,Aymeric Augustin,2020-07-26T22:48:28+02:00,"Type create_protocol arguments as callables.

Fix #764.",['97ae02b4560516f577b265ef222fff5fb3e950b6'],False,"['asyncio_client.py', 'asyncio_server.py', 'auth.py', 'test_auth.py']"
c39268c4867e41d11c20f7859583761d52a04012,Ram Rachum,2020-07-27T14:06:08+03:00,Fix exception causes in handshake_legacy.py,['cb91aa1575066f6624944cb75bb41d68a45d1b45'],False,['handshake_legacy.py']
b331e6c9c3d2cfd3d768aa81e396a9e2f977cf88,Aymeric Augustin,2020-11-21T13:37:53+01:00,"Document how to pass arguments to protocol factory.

Fix #851.",['a64136c869c527808c337b13e6dace43ad9d674e'],False,['faq.rst']
988572074edbde4dce1e49573e9dca05498bb159,Aymeric Augustin,2020-11-21T13:50:45+01:00,"Brag with # stargazers.

Fix #844.",['b331e6c9c3d2cfd3d768aa81e396a9e2f977cf88'],False,['conf.py']
e6d5da9b94167d875e2fb3936e44665fe0f562bc,Aymeric Augustin,2020-11-21T16:25:33+01:00,"Include ""broadcast"" as a search term.

Fix #841.",['988572074edbde4dce1e49573e9dca05498bb159'],False,['intro.rst']
5bce4c1c5e59c8c3f5ec45de1c94f9047126b885,Aymeric Augustin,2020-11-21T17:44:11+01:00,"Support IRIs in addition to URIs.

Fix #832.",['f6e03bbd1f0e1affdda16488e46ae488ab0ccfcb'],False,"['changelog.rst', 'uri.py', 'test_uri.py']"
8061b03b803fb1ce2c7dfcf7bf3cd48f41d34b83,Aymeric Augustin,2020-11-21T18:18:54+01:00,"Remove loop argument to asyncio.Queue.

Prepare compatibility with Python 3.10.

Fix #801.",['72d32619650eace78a4d7e797de9369fbee10ada'],False,['__main__.py']
a58540d681fc858fc43fcfaf7a6be33f177446a7,konichuvak,2020-08-27T16:26:46-04:00,"Adds 1012-1014 close codes.

Also replac. `list` with a `set` for faster close code lookups.",['07775cfaa07b2fb2e31622af03a4fa62820482fb'],False,"['exceptions.py', 'frames.py']"
965f8ec77347adaaf23c82eef693c9882269b46c,Aymeric Augustin,2020-11-30T21:46:25+01:00,Fix lazy imports of objects on Python 3.6.,['42f0e2c0b8e994c33b792208adff32bea1cdff4f'],False,"['imports.py', 'test_imports.py']"
6167b5d8d8f7ec7d96f925089813503ee53b2983,Aymeric Augustin,2020-12-11T22:02:12+01:00,"Clarify there's no guarantee to yield control.

Fix #865.",['ecf64e7a56ee85e10a812139a4aee09e736aa241'],False,['protocol.py']
dccba0efb3bcb554fad85d72b4f6aa392626caac,Aymeric Augustin,2020-12-13T10:57:15+01:00,"Fix sending fragmented, compressed messages.

Fix #866.",['6167b5d8d8f7ec7d96f925089813503ee53b2983'],False,"['changelog.rst', 'permessage_deflate.py', 'test_permessage_deflate.py']"
97a601454e193d1f30d3069d8015d086a5b83aa2,Aymeric Augustin,2021-01-01T18:21:24+01:00,"Support serve() with existing Unix socket.

Fix #878.",['dccba0efb3bcb554fad85d72b4f6aa392626caac'],False,"['changelog.rst', 'server.py']"
dda3dfa992ddf6045be48c34143e4c1656dff9d4,Aymeric Augustin,2021-04-20T19:31:39+02:00,"Document how to run on Heroku.

Fix #929.",['aa93c4ceca90a1798f86b2fc2b110a42f308d721'],False,"['heroku.rst', 'index.rst', 'spelling_wordlist.txt']"
835d16dfadd912766df99dac21e82c151eb1bda7,Aymeric Augustin,2021-05-01T10:47:38+02:00,"Add example of client shutdown.

Fix #933.",['fa295a75fd0fcf53906d7aa0fe4fdcc8c7d81cd2'],False,"['deployment.rst', 'faq.rst', 'shutdown_client.py', 'shutdown_server.py']"
9c818367b2177aae6c90c3a5c4fad26e540c81bc,Aymeric Augustin,2021-05-01T21:51:07+02:00,"Support existing Unix sockets in unix_connect.

The same fix was made for the server side, but not the client side.",['cf2453625a023868bfe760dc438a500e3ebcb931'],False,"['changelog.rst', 'client.py']"
927287380011e4388c11c24d286beef2b877284d,Aymeric Augustin,2021-05-01T22:49:58+02:00,Work around coverage bug.,['d82a7a9de7cebec22bdcdf763ba4cb7ea75bdb76'],False,['protocol.py']
b6f085e86f0a62e1fe3a38b33256479cbf84a0dd,Aymeric Augustin,2021-05-02T20:55:50+02:00,Fix badge.,['fc176f462b6a5ef4f470df415780b09fed5da7c1'],False,"['README.rst', 'index.rst']"
db6f5b50d09ae86606c4e0d9b92079eb02dbff5e,Aymeric Augustin,2021-05-02T21:24:13+02:00,"Document public methods that can raise ConnectionClosed.

Fix #768.",['b6f085e86f0a62e1fe3a38b33256479cbf84a0dd'],False,['protocol.py']
4ca3721bd29e1e0efddb89dff17809382af339dd,Aymeric Augustin,2021-05-02T09:01:01+02:00,"Drop support for Python 3.6.

Also fix a few places that were missed when adding 3.9.",['e4fe1e0999237c3def055dddfee39c3a09e743a4'],False,"['tests.yml', 'wheels.yml', 'README.rst', 'changelog.rst', 'intro.rst', 'setup.cfg', 'setup.py', '__main__.py', 'datastructures.py', 'imports.py', 'server.py', 'typing.py', 'tox.ini']"
ab6f4382ec1cd122b3a515601d413a8f247ea79e,Aymeric Augustin,2021-05-02T09:42:50+02:00,"Remove use of get_event_loop.

Refs #916 - get_event_loop is deprecated in Python 3.10.

Fix #534.",['4ca3721bd29e1e0efddb89dff17809382af339dd'],False,"['README.rst', 'test_client.py', 'test_server.py', 'faq.rst', 'heroku.rst', 'basic_auth_client.py', 'basic_auth_server.py', 'client.py', 'counter.py', 'echo.py', 'health_check_server.py', 'hello.py', 'secure_client.py', 'secure_server.py', 'server.py', 'show_time.py', 'shutdown_client.py', 'shutdown_server.py', 'unix_client.py', 'unix_server.py', 'mem_client.py', 'mem_server.py']"
9834fca95204c517adedca2478a53058ecf72ae3,Aymeric Augustin,2021-05-07T21:21:37+02:00,"Use relative imports everywhere, for consistency.

Fix #946.",['eb856f2ba31d1154e18db4ca33b0ab9586ae129c'],False,"['extensions.rst', 'extensions.rst', '__init__.py', 'frames.py', 'framing.py']"
60e9531eb978b41deee1db8552b27faa749aa515,Aymeric Augustin,2021-05-03T23:49:45+02:00,"Document how to use with Django.

Fix #890.",['9834fca95204c517adedca2478a53058ecf72ae3'],False,"['django.rst', 'index.rst', 'spelling_wordlist.txt', 'authentication.py', 'notifications.py', 'signals.py']"
217ac2d19174c6f01d9524648eb4058985f72754,Aymeric Augustin,2021-05-13T22:37:31+02:00,"Fix broken link.

Fix #953.",['fc176f462b6a5ef4f470df415780b09fed5da7c1'],False,['design.rst']
70fadbf97c5a117ca13f6c8f4f111ba5025f3c94,Aymeric Augustin,2021-05-13T22:41:46+02:00,"Restore compatibility with Python < 3.9.

Fix #951.",['217ac2d19174c6f01d9524648eb4058985f72754'],False,"['changelog.rst', '__main__.py']"
e44e085e030d186c7bb9822becfbb5423aefe971,Aymeric Augustin,2021-05-07T21:21:37+02:00,"Use relative imports everywhere, for consistency.

Fix #946.",['70fadbf97c5a117ca13f6c8f4f111ba5025f3c94'],False,"['extensions.rst', 'extensions.rst', '__init__.py', 'frames.py', 'framing.py']"
b99c4fe390a22cc846ce550a29f2c9841e99660d,Aymeric Augustin,2021-05-07T21:44:51+02:00,"Restore real imports for compatibility with mypy.

Fix #940.",['e44e085e030d186c7bb9822becfbb5423aefe971'],False,"['client.rst', 'index.rst', 'server.rst', 'changelog.rst', 'extensions.rst', 'auth.py', 'client.py', 'server.py']"
f9371fca175f799ae3f1cc1cb0d5122cfd25d8de,Aymeric Augustin,2021-05-15T19:03:11+02:00,"Improve example in intro.

* Refactor to increase clarity.
* Avoid deprecated usage of asyncio.wait.
* Clarify what happens when clients disconnect.
* Restore call to main() -- it disappeared.

Fix #757.",['5e53592c73289b1e662bffd5d9262863dc72491f'],False,['counter.py']
8acf7ccf39c96acec293a2ec668e299f6f29e46b,Aymeric Augustin,2021-05-15T18:33:41+02:00,"Setup issue template

Fix #835.",['2222beaaa2900847ecf7b3b487ac6106254504d1'],False,"['config.yml', 'issue.md']"
5e69983096359fdf87d26afa7b5143badfe2140e,Aymeric Augustin,2021-05-25T23:00:21+02:00,"Add deployment doc.

Fix #445.",['b455d30252d8eb66771b63c7b9ca26d37f76e4d9'],False,"['deployment.rst', 'index.rst', 'spelling_wordlist.txt', 'deployment.rst', 'deployment.svg', 'index.rst', 'memory.rst', 'security.rst', 'health_check_server.py', 'shutdown_server.py']"
dfecbd0307a94bc8704f895b66167e8838c222e6,Aymeric Augustin,2021-05-27T13:23:30+02:00,Prep for releasing 9.1 with security fix.,['5e69983096359fdf87d26afa7b5143badfe2140e'],False,['changelog.rst']
ac85304980285079ff871cde728964d0acfde569,Aymeric Augustin,2021-05-27T21:27:27+02:00,Fix link to changelog.,['639436a3d37e82acd718c1440ef38732cbd4279d'],False,['setup.cfg']
2617b2c8f80c19e759a4e1364bc7007ff8d99acd,Aymeric Augustin,2021-05-29T20:59:26+02:00,"Add human-friendly representation of frames.

Fix #765.",['58193e088ace6ce7c4c2dfcb6deea2af7cbe8601'],False,"['__main__.py', 'exceptions.py', 'frames.py', 'test_frames.py']"
57ff93f051d0731d28c8be5182740a0167a85d23,Aymeric Augustin,2021-05-29T07:25:52+02:00,"Document how to disable logging.

Fix #759.",['f5eae5657c2d948cdf20174a03190c6a4206341c'],False,"['index.rst', 'logging.rst']"
acb6166aa3ab20dbd4ca8e80abf1a614b76f92c1,Aymeric Augustin,2021-05-30T15:06:06+02:00,"Overhaul logging.

* Log connections open and closed at the info level.
* Put debug logs behind `if self.debug:` to minimize overhead.
* Standardize logging style.
* Add documentation.",['3388225957c6bba1cf46748f6f83c6bb8f7ff7f6'],False,"['logging.rst', 'changelog.rst', 'setup.cfg', 'client.py', 'connection.py', 'client.py', 'protocol.py', 'server.py', 'server.py', 'test_connection.py', 'test_http11.py']"
2883ca8a41bb4ce2a933e58a1fdbf958a97ccb84,Aymeric Augustin,2021-06-01T08:57:50+02:00,Simplify connection shutdown on handshake failure.,['848e0500a61e14180cebd8ad2eadaf9c9d3e4176'],False,"['protocol.py', 'server.py']"
0cce70a8645abeac25cae59eac6bd0fb008afa38,Aymeric Augustin,2021-06-03T09:26:10+02:00,"Add error reason in close on ping timeout.

Fix #636.",['6722857ebefd365c9299a79e1526644e25fe1015'],False,"['protocol.py', 'test_protocol.py']"
d5ccd3658b29fea1b57b869d7b9911efa333ff8d,Aymeric Augustin,2021-06-03T21:04:19+02:00,Fix docstring after refactoring.,['ba4be454b6fd7f283d2ea8ec4354e2e6c9627267'],False,['frames.py']
d3d1d0550c62ac68edb09dc6f6a11b4715148251,Aymeric Augustin,2021-06-05T07:39:01+02:00,"Store response headers in InvalidStatusCode.

Also introduce InvalidStatus for the new implementation, storing the
entire response (but not for the legacy implementationn).

Fix #712.",['d5ccd3658b29fea1b57b869d7b9911efa333ff8d'],False,"['changelog.rst', '__init__.py', 'client.py', 'exceptions.py', 'client.py', 'test_exceptions.py']"
0c157d457b871a3055329a50ac30cef640787b67,Aymeric Augustin,2021-06-05T08:21:40+02:00,"Add timeout to connect.

Fix #574.",['d3d1d0550c62ac68edb09dc6f6a11b4715148251'],False,"['changelog.rst', 'client.py']"
0779eb973d2779c33b560488212ea8b652601596,Aymeric Augustin,2021-06-04T23:08:11+02:00,"Prevent crash of data transfer task

When the read buffer isn't empty, the following scenario is possible:

* TCP connection is closed (one way or another)
* transfer_data is still processing buffered data
* it encounters a ping and attempts to send a pong

transfer_data must never crash, so ignore the error in this case.

Fix #977",['0c157d457b871a3055329a50ac30cef640787b67'],False,"['protocol.py', 'test_protocol.py']"
e5458a16f7c4162289c248a386e21fce24fa621f,Aymeric Augustin,2021-06-05T22:29:22+02:00,"Simplify table.

Fix #985.",['ebc8448b6603977c4e81e182e9827705c9a5889c'],False,['compression.rst']
cb11516e0ed4fe2b67ab6c1511650bd42115d0b6,Aymeric Augustin,2021-06-07T22:11:26+02:00,"Stop requiring loop in WebSocketCommonProtocol.

Change tests to avoid passing a loop argument.

Fix #988.",['cc1254b28867fcd2391e436fe5f10f7f40c77729'],False,"['client.py', 'protocol.py', 'server.py', 'test_client_server.py', 'test_protocol.py']"
29094a27e65ae34b9219effd2f4bd755f0a63ff5,Aymeric Augustin,2021-06-05T11:49:15+02:00,"Add support for reconnecting automatically.

Fix #414.",['cb11516e0ed4fe2b67ab6c1511650bd42115d0b6'],False,"['logging.rst', 'changelog.rst', 'spelling_wordlist.txt', 'client.py', 'server.py', 'test_client_server.py']"
0a60fac6c2cd922198bd17e034c9a4406e273db7,Aymeric Augustin,2021-06-09T08:15:00+02:00,"Make test less timing-sensitive.

Fix #991.",['29094a27e65ae34b9219effd2f4bd755f0a63ff5'],False,['test_client_server.py']
71dbbffabcaaaba5dbcfb21df20f98e2bdbe01f6,Aymeric Augustin,2021-06-10T23:16:30+02:00,"Break import cycles.

Import modules rather than their contents.

Fix #989.",['298cdabef68e9619d89100684eb27f719fc361a6'],False,"['client.py', 'connection.py', 'exceptions.py', 'base.py', 'permessage_deflate.py', 'frames.py', 'http11.py', 'client.py', 'framing.py', 'protocol.py', 'server.py', 'server.py', 'uri.py']"
f96c0d0e71e781e8603561c1d0e3c2322ffd76ed,Aymeric Augustin,2021-06-13T14:20:31+02:00,"Add a utility function for broadcasting messages.

Fix #870.",['85e8799de819da0d6e370c61b10f72a5368fa40b'],False,"['changelog.rst', 'utilities.rst', '__init__.py', 'protocol.py', 'server.py', 'test_protocol.py']"
185e9c6e076aecdff0aee3e858049f569cc0ed8e,Aymeric Augustin,2021-06-13T17:55:29+02:00,"Discuss broadcasting messages.

Fix #653.",['a3958847c033c5d532eaef0b335c103171f9f7e7'],False,"['spelling_wordlist.txt', 'broadcast.rst', 'index.rst']"
fa497e501b505ba7255315cb660128d01cfbef44,Aymeric Augustin,2021-06-13T22:13:15+02:00,"Take advantage of broadcast() in examples.

Fix #995.",['185e9c6e076aecdff0aee3e858049f569cc0ed8e'],False,"['index.rst', 'counter.py', 'notifications.py']"
4c8d987e02895e0c372ddfca63b73d86aace35e9,Aymeric Augustin,2021-06-13T22:54:15+02:00,"Add performance tips.

Fix #968.",['fa497e501b505ba7255315cb660128d01cfbef44'],False,"['spelling_wordlist.txt', 'index.rst', 'performance.rst']"
897d1b27f362c4113308e76b989321ece3bfd4af,Aymeric Augustin,2021-06-14T20:53:10+02:00,"Validate subprotocols argument.

Fix #263.",['4c8d987e02895e0c372ddfca63b73d86aace35e9'],False,"['headers.py', 'client.py', 'server.py', 'test_client_server.py', 'test_headers.py']"
047222c434fa8f54d92bb904438267113a09f5a1,Aymeric Augustin,2021-06-16T07:42:46+02:00,Add an abstraction for close codes and reasons.,['897d1b27f362c4113308e76b989321ece3bfd4af'],False,['frames.py']
5bb653f2da9351ee00275e04c63bef19da565528,Aymeric Augustin,2021-06-16T07:59:27+02:00,"Adopt the abstraction for close code and reasons.

Preserve backwards compatibility in the framing module.",['047222c434fa8f54d92bb904438267113a09f5a1'],False,"['__main__.py', 'connection.py', 'exceptions.py', 'frames.py', 'framing.py', 'protocol.py', 'test_permessage_deflate.py', 'test_framing.py', 'test_protocol.py', 'test_connection.py', 'test_frames.py']"
2dd793ffc0e0faab2ed34e4e06fc0b9702a84999,Aymeric Augustin,2021-06-16T08:42:03+02:00,Simplify display of close codes and reasons.,['5bb653f2da9351ee00275e04c63bef19da565528'],False,"['frames.py', 'protocol.py', 'test_exceptions.py', 'test_frames.py']"
62eb267c34034e97813bc210f0b04a6acbedd7a5,Aymeric Augustin,2021-06-16T22:21:01+02:00,"Add details to ConnectionClosed.

Fix #587.

Ref #767.",['2dd793ffc0e0faab2ed34e4e06fc0b9702a84999'],False,"['django.rst', 'faq.rst', 'haproxy.rst', 'heroku.rst', 'kubernetes.rst', 'nginx.rst', 'supervisor.rst', 'changelog.rst', 'client.rst', 'server.rst', '__main__.py', 'exceptions.py', 'frames.py', 'protocol.py', 'test_protocol.py', 'test_exceptions.py', 'test_frames.py']"
1186dd6cfc072a7038d5478f6f5722038efba51c,Aymeric Augustin,2021-06-16T22:51:50+02:00,"Store details of close frames.

Ref #587.",['62eb267c34034e97813bc210f0b04a6acbedd7a5'],False,"['connection.py', 'test_connection.py']"
b2a95c45fae19fff0a3473158dd02afe2ca42604,Aymeric Augustin,2021-06-17T22:30:00+02:00,"Don't answer pings on closing connection.

Technically, this is the wrong behavior, but I'll live with this in the
legacy layer. The new Sans I/O layer has the right behavior.

Fix #669.",['f148d821f3b9ce620c65011281056f7655ea6fa6'],False,"['protocol.py', 'test_protocol.py']"
361f38066622636eff8d9e0d3d071e93e8e02b05,Aymeric Augustin,2021-06-17T23:31:31+02:00,"Handle connection drop during handshake.

Fix #984.",['b2a95c45fae19fff0a3473158dd02afe2ca42604'],False,['server.py']
ebda766d856b59faa86e14f9cf53a5e0ede0a355,Aymeric Augustin,2021-06-18T18:03:01+02:00,"Fix connection closure.

* In a regular closing handshake, server closes the connection after
  receiving and sending a close frame.
* When failing the connection, server closes the connection after
  sending a close frame.",['f9c28e8b7810c5a2fcadc88825046618f1fdc012'],False,"['connection.py', 'test_connection.py']"
81a4a2a369190ae4a30e7914ead889c5931172d1,Aymeric Augustin,2021-06-20T07:41:45+02:00,Close connecting when opening handshake fails.,['98e8b8d31326557c5c1a85fa0bd75d390b34b3f3'],False,"['server.py', 'test_server.py']"
5495af64f016c332f4a6f91811e9896f07e0ea59,Aymeric Augustin,2021-06-20T09:22:16+02:00,"Prevent client from closing TCP connection

Read until EOF and wait for the server to close the connection first.",['81a4a2a369190ae4a30e7914ead889c5931172d1'],False,"['connection.py', 'streams.py', 'test_connection.py', 'test_streams.py']"
8add3a648ae4886b78db018f5b672abc0f6e5a8c,Aymeric Augustin,2021-06-20T14:59:43+02:00,Indicate when TCP connection should close,['008c160365bcda5b38ddeccf5613b1b2a8395599'],False,"['connection.py', 'test_connection.py']"
